46.2 7.96649e-19 -6.70373e-08 0.000467847 -0.0312124
46.3 7.22398e-19 -6.40505e-08 0.000455675 -0.0307537
46.4 6.55064e-19 -6.11961e-08 0.000443812 -0.0303008
46.5 5.94004e-19 -5.84684e-08 0.000432251 -0.0298538
46.6 5.38633e-19 -5.58617e-08 0.000420985 -0.0294127
46.7 4.88421e-19 -5.33707e-08 0.000410005 -0.0289773
46.8 4.42888e-19 -5.09904e-08 0.000399306 -0.0285476
46.9 4.01598e-19 -4.87157e-08 0.000388879 -0.0281236
47 3.64156e-19 -4.6542e-08 0.000378719 -0.0277051
47.1 3.30203e-19 -4.44649e-08 0.000368819 -0.0272922
47.2 2.99414e-19 -4.24801e-08 0.000359171 -0.0268847
47.3 2.71495e-19 -4.05835e-08 0.000349771 -0.0264826
47.4 2.46178e-19 -3.87713e-08 0.000340611 -0.0260859
47.5 2.23221e-19 -3.70396e-08 0.000331686 -0.0256945
47.6 2.02404e-19 -3.53849e-08 0.00032299 -0.0253084
47.7 1.83528e-19 -3.38039e-08 0.000314517 -0.0249274
47.8 1.66411e-19 -3.22931e-08 0.000306262 -0.0245515
47.9 1.5089e-19 -3.08497e-08 0.000298219 -0.0241807
48 1.36816e-19 -2.94704e-08 0.000290382 -0.023815
48.1 1.24054e-19 -2.81526e-08 0.000282748 -0.0234542
48.2 1.12482e-19 -2.68935e-08 0.00027531 -0.0230983
48.3 1.01989e-19 -2.56904e-08 0.000268064 -0.0227472
48.4 9.24746e-20 -2.4541e-08 0.000261004 -0.022401
48.5 8.38474e-20 -2.34427e-08 0.000254127 -0.0220595
48.6 7.60247e-20 -2.23935e-08 0.000247427 -0.0217227
48.7 6.89315e-20 -2.1391e-08 0.0002409 -0.0213905
48.8 6.24999e-20 -2.04331e-08 0.000234543 -0.0210629
48.9 5.66681e-20 -1.95181e-08 0.000228349 -0.0207398
49 5.13803e-20 -1.86438e-08 0.000222316 -0.0204212
49.1 4.65857e-20 -1.78085e-08 0.000216439 -0.0201071
49.2 4.22383e-20 -1.70105e-08 0.000210715 -0.0197973
49.3 3.82965e-20 -1.62482e-08 0.000205139 -0.0194919
49.4 3.47224e-20 -1.55198e-08 0.000199708 -0.0191907
49.5 3.14817e-20 -1.4824e-08 0.000194418 -0.0188937
49.6 2.85434e-20 -1.41593e-08 0.000189265 -0.018601
49.7 2.58792e-20 -1.35242e-08 0.000184246 -0.0183123
49.8 2.34636e-20 -1.29175e-08 0.000179358 -0.0180277
49.9 2.12734e-20 -1.2338e-08 0.000174597 -0.0177472
