7.43078 0.432994 -0.454638 -0.636094 0.800527 0.2031 -0.345889
7.43581 0.437263 -0.463651 -0.637359 0.800341 0.200096 -0.33669
7.44131 0.441565 -0.473294 -0.638725 0.800119 0.19716 -0.326825
7.44733 0.445904 -0.483629 -0.640204 0.799852 0.194299 -0.316223
7.45395 0.450285 -0.494727 -0.641806 0.79953 0.191521 -0.304804
7.46125 0.454709 -0.506664 -0.643547 0.79914 0.188838 -0.292476
7.46933 0.459178 -0.519529 -0.645439 0.798666 0.186261 -0.279137
7.47831 0.463694 -0.53342 -0.647501 0.798086 0.183807 -0.264666
7.48832 0.468254 -0.548448 -0.649746 0.797375 0.181492 -0.248927
7.49953 0.472855 -0.564736 -0.652193 0.796497 0.179338 -0.23176
7.51211 0.477493 -0.582427 -0.654857 0.795407 0.177364 -0.212979
7.5263 0.482156 -0.60168 -0.657752 0.794046 0.175595 -0.192365
7.54237 0.486834 -0.622677 -0.660888 0.792336 0.174054 -0.169659
7.56063 0.491506 -0.645623 -0.664266 0.790172 0.17276 -0.144549
7.58148 0.496146 -0.670753 -0.667874 0.787416 0.171728 -0.116663
7.60539 0.500719 -0.698336 -0.671677 0.783878 0.170958 -0.085542
7.63293 0.505174 -0.728679 -0.675598 0.779299 0.170424 -0.0506197
7.66483 0.509443 -0.762134 -0.679495 0.773319 0.170052 -0.011185
7.70198 0.513433 -0.799107 -0.683118 0.765436 0.169685 0.0336701
7.74548 0.517011 -0.840064 -0.686026 0.75494 0.169015 0.0851235
7.79675 0.519991 -0.885529 -0.687455 0.740816 0.167464 0.144713
7.85746 0.522104 -0.936002 -0.686063 0.721639 0.163959 0.214363
7.92898 0.522969 -0.991461 -0.679575 0.695676 0.156606 0.295785
8.00954 0.522178 -1.04949 -0.664936 0.662215 0.142758 0.387274
8.08423 0.520001 -1.09963 -0.64307 0.627542 0.123069 0.472086
8.14865 0.517121 -1.14035 -0.616488 0.595319 0.0993673 0.545026
8.20384 0.513968 -1.17351 -0.586948 0.56662 0.0729807 0.606886
8.25158 0.510753 -1.20099 -0.555503 0.541634 0.0447506 0.659358
8.29346 0.507573 -1.22423 -0.522784 0.520287 0.0152114 0.703939
8.33076 0.504465 -1.24425 -0.489153 0.50243 -0.0153123 0.741818
